Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_between_Purchase,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sale_Date ,Season,Preferred_Purchase_Time,Retention_Strategy,Churn_Flag
CUST_HKKWIQ,PROD_FZ7R0U,TRANS_DH0JF9822,3,159.39,Electronics,70,Europe,0.78,1608.54,12/11/2022,10/31/2023,Winter,Morning,Loyalty Program,Medium
CUST_TCEMXN,PROD_IIDY2H,TRANS_DH0JF9823,16,175.2,Home,29,South America,0.38,1972.06,12/11/2022,11/12/2023,Fall,Morning,Email Campaign,Low
CUST_FLYXFK,PROD_S9GAIK,TRANS_DH0JF9824,3,199.82,Sports,63,Europe,0.39,1283.8,12/11/2022,6/17/2023,Spring,Evening,Discount,Low
CUST_PC4JCP,PROD_1145JY,TRANS_DH0JF9825,12,37.54,Home,45,Asia,0.66,563.56,12/12/2022,3/24/2023,Winter,Morning,Discount,Medium
CUST_ZWPOQH,PROD_92YORB,TRANS_DH0JF9826,18,66.84,Sports,61,Europe,0.08,1017.71,12/12/2022,3/26/2023,Winter,Afternoon,Loyalty Program,Low
CUST_1UVMOC,PROD_NLZID5,TRANS_DH0JF9827,4,84.65,Sports,56,Europe,0.24,6561.17,12/12/2022,9/4/2023,Summer,Evening,Discount,Low
CUST_FOHEDU,PROD_BFD4ZL,TRANS_DH0JF9828,18,110.56,Clothing,25,North America,0.13,672.02,12/12/2022,12/23/2023,Fall,Evening,Email Campaign,Low
CUST_KX699I,PROD_6UM8KD,TRANS_DH0JF9829,2,115.34,Home,88,Asia,0.98,1862.97,12/12/2022,3/4/2023,Fall,Morning,Loyalty Program,High
CUST_8269EP,PROD_P28LDL,TRANS_DH0JF9830,13,120.74,Sports,25,Asia,0.01,8321.45,12/12/2022,8/17/2023,Spring,Morning,Email Campaign,Low
CUST_JH46GV,PROD_0U51N1,TRANS_DH0JF9831,7,122.4,Home,29,Asia,0.76,1877.91,12/12/2022,12/31/2023,Fall,Morning,Discount,Medium
CUST_GYL9KK,PROD_DJ318M,TRANS_DH0JF9832,3,125.76,Clothing,70,Asia,0.53,3978.68,12/12/2022,12/16/2023,Winter,Evening,Discount,Medium
CUST_R9FZTB,PROD_5Q6CHD,TRANS_DH0JF9833,19,150.54,Sports,39,South America,0.91,7444.62,12/12/2022,1/1/2023,Spring,Morning,Loyalty Program,High
CUST_ICIRHQ,PROD_BVJXSH,TRANS_DH0JF9834,19,156.55,Clothing,70,Asia,0.75,7083.42,12/12/2022,10/30/2023,Fall,Morning,Loyalty Program,Medium
CUST_AYJVPR,PROD_507FHW,TRANS_DH0JF9835,5,42.57,Home,57,South America,0.79,4032.06,12/13/2022,4/20/2023,Spring,Evening,Loyalty Program,Medium
CUST_T01DW8,PROD_7ZI38C,TRANS_DH0JF9836,17,44.92,Clothing,37,Asia,0.12,9067.9,12/13/2022,7/31/2023,Spring,Morning,Loyalty Program,Low
CUST_Q4EYYA,PROD_9KLGCJ,TRANS_DH0JF9837,1,62.09,Clothing,57,North America,0.23,7974.31,12/13/2022,12/10/2023,Spring,Afternoon,Discount,Low
CUST_0BOPZ4,PROD_PYF9S3,TRANS_DH0JF9838,17,81.02,Sports,19,Europe,0.98,9609.12,12/13/2022,1/9/2023,Spring,Evening,Discount,High
CUST_1CM8OD,PROD_1BWM41,TRANS_DH0JF9839,11,143,Home,70,Asia,0.55,4504.8,12/13/2022,6/10/2023,Winter,Evening,Loyalty Program,Medium
CUST_B5R7LW,PROD_9BTX6M,TRANS_DH0JF9840,16,173.31,Clothing,71,South America,0.6,4593.84,12/13/2022,4/25/2023,Winter,Morning,Discount,Medium
CUST_ZPET6K,PROD_WGN5IN,TRANS_DH0JF9841,3,189.29,Home,57,South America,0.33,8235.74,12/13/2022,2/8/2023,Fall,Morning,Email Campaign,Low
CUST_3UY3PA,PROD_33IHR9,TRANS_DH0JF9842,13,193.12,Clothing,17,Europe,0.9,9612.49,12/13/2022,2/27/2023,Winter,Morning,Discount,High
CUST_4CYVQ8,PROD_YFT16J,TRANS_DH0JF9843,10,26.56,Sports,82,North America,0.17,6423.01,12/14/2022,6/17/2023,Summer,Evening,Email Campaign,Low
CUST_HWHMEV,PROD_92PMI5,TRANS_DH0JF9844,3,32.38,Sports,24,North America,0.59,7454.68,12/14/2022,10/19/2023,Summer,Morning,Loyalty Program,Medium
CUST_T25HCY,PROD_5C2SX3,TRANS_DH0JF9845,2,41.19,Electronics,35,South America,0.03,2443.98,12/14/2022,4/10/2023,Spring,Morning,Loyalty Program,Low
CUST_KXONSZ,PROD_QU8031,TRANS_DH0JF9846,17,47.33,Clothing,46,Europe,0.48,8780.44,12/14/2022,6/8/2023,Fall,Morning,Discount,Low
CUST_NYEWU4,PROD_AG6QF9,TRANS_DH0JF9847,17,77.94,Home,86,North America,0.07,8790.83,12/14/2022,6/6/2023,Spring,Evening,Email Campaign,Low
CUST_F6B2LM,PROD_YMMXOS,TRANS_DH0JF9848,10,100.14,Home,28,South America,0.33,4247.77,12/14/2022,6/2/2023,Summer,Afternoon,Loyalty Program,Low
CUST_23STW9,PROD_F2KIRI,TRANS_DH0JF9849,14,176.5,Clothing,21,South America,0.49,1296.95,12/14/2022,5/31/2023,Winter,Evening,Loyalty Program,Low
CUST_OQDOHP,PROD_62YUUF,TRANS_DH0JF9850,17,49.32,Electronics,85,Asia,0.92,4211.67,12/15/2022,2/20/2023,Fall,Morning,Discount,High
CUST_JZYHN2,PROD_8JA46I,TRANS_DH0JF9851,12,84.28,Sports,42,Europe,0.56,2053.04,12/15/2022,5/6/2023,Fall,Afternoon,Loyalty Program,Medium
CUST_UGIHNY,PROD_QP9OUM,TRANS_DH0JF9852,1,140.6,Sports,84,South America,0.13,2939.98,12/15/2022,4/18/2023,Winter,Afternoon,Email Campaign,Low
CUST_3WHQGX,PROD_90ISXH,TRANS_DH0JF9853,12,147.54,Sports,21,Asia,0.58,8316.45,12/15/2022,5/2/2023,Spring,Evening,Email Campaign,Medium
CUST_E9TQO4,PROD_8NK1K5,TRANS_DH0JF9854,10,151.9,Home,18,South America,0.62,439.06,12/15/2022,12/27/2023,Winter,Morning,Email Campaign,Medium
CUST_IQ9OFC,PROD_B0KMSO,TRANS_DH0JF9855,15,162.47,Home,70,Europe,0.95,6494.74,12/15/2022,7/8/2023,Spring,Evening,Loyalty Program,High
CUST_5SVOIR,PROD_EGEX3U,TRANS_DH0JF9856,19,176.3,Home,59,Asia,0.07,2390.06,12/15/2022,8/26/2023,Winter,Evening,Loyalty Program,Low
CUST_KZJPP5,PROD_HBAHYK,TRANS_DH0JF9857,15,180.93,Electronics,30,South America,0.65,347.91,12/15/2022,3/5/2023,Fall,Morning,Discount,Medium
CUST_909TWZ,PROD_WLDUQ7,TRANS_DH0JF9858,14,194,Clothing,71,Asia,0.6,2434.08,12/15/2022,5/10/2023,Summer,Afternoon,Discount,Medium
CUST_EP5RW6,PROD_WE0CAN,TRANS_DH0JF9859,19,97.53,Home,34,North America,0.52,8571.02,12/16/2022,2/21/2023,Summer,Afternoon,Loyalty Program,Medium
CUST_RHL4ZV,PROD_7GBAAU,TRANS_DH0JF9860,5,101.76,Electronics,47,Asia,0.76,9938.6,12/16/2022,5/23/2023,Winter,Afternoon,Email Campaign,Medium
CUST_PXYEY9,PROD_L33ICK,TRANS_DH0JF9861,15,120.54,Sports,84,North America,0.5,9542.78,12/16/2022,1/19/2023,Spring,Afternoon,Discount,Medium
CUST_917SAM,PROD_QV8ASM,TRANS_DH0JF9862,4,131.68,Clothing,15,South America,0.99,7583.51,12/16/2022,11/19/2023,Fall,Evening,Email Campaign,High
CUST_UPVG03,PROD_NKXEKB,TRANS_DH0JF9863,7,167.29,Electronics,70,South America,0.29,511.46,12/16/2022,4/4/2023,Spring,Evening,Email Campaign,Low
CUST_YDXAWY,PROD_OPSD0Y,TRANS_DH0JF9864,18,196.67,Home,53,South America,0.26,8375.5,12/16/2022,4/24/2023,Spring,Morning,Email Campaign,Low
CUST_D14ATR,PROD_I4QE24,TRANS_DH0JF9865,10,40.38,Home,54,South America,0.98,1488.27,12/17/2022,11/19/2023,Fall,Afternoon,Email Campaign,High
CUST_UNF5SM,PROD_6YHQ6Q,TRANS_DH0JF9866,3,44.15,Clothing,64,Europe,0.16,8550.68,12/17/2022,8/21/2023,Spring,Evening,Email Campaign,Low
CUST_4BCNBJ,PROD_911H0X,TRANS_DH0JF9867,9,49.57,Electronics,15,South America,0.92,6681.13,12/17/2022,3/7/2023,Spring,Morning,Discount,High
CUST_GX50T8,PROD_VEQ4AU,TRANS_DH0JF9868,5,52.44,Electronics,88,Asia,0.14,7701.59,12/17/2022,5/29/2023,Winter,Morning,Email Campaign,Low
CUST_Y2CZKX,PROD_FYUA28,TRANS_DH0JF9869,3,82.98,Clothing,79,Asia,0.95,3939.79,12/17/2022,4/15/2023,Fall,Morning,Discount,High
CUST_V12ZTR,PROD_6NVQQJ,TRANS_DH0JF9870,13,108.27,Clothing,36,Asia,0.8,5832.83,12/17/2022,3/9/2023,Summer,Afternoon,Email Campaign,High
CUST_96ELVT,PROD_E5VM65,TRANS_DH0JF9871,3,110.04,Electronics,16,Europe,0.15,2907.86,12/17/2022,10/22/2023,Spring,Morning,Email Campaign,Low
CUST_JMY5J0,PROD_MQT9WD,TRANS_DH0JF9872,17,112.57,Clothing,67,North America,0.41,9985.23,12/17/2022,12/8/2023,Summer,Morning,Loyalty Program,Low
CUST_IN66IU,PROD_BU2CR5,TRANS_DH0JF9873,3,136.14,Electronics,68,South America,0.07,5234.39,12/17/2022,8/3/2023,Summer,Morning,Discount,Low
CUST_0848MJ,PROD_308CNB,TRANS_DH0JF9874,8,140.16,Sports,86,Europe,0.7,6627.71,12/17/2022,10/8/2023,Fall,Morning,Email Campaign,Medium
CUST_8KB8ZQ,PROD_B8UV70,TRANS_DH0JF9875,13,172.39,Sports,19,North America,0.62,6171.16,12/17/2022,2/5/2023,Winter,Evening,Loyalty Program,Medium
CUST_RSMV37,PROD_IWE31R,TRANS_DH0JF9876,9,175.45,Sports,9,South America,0.93,3122.27,12/17/2022,10/9/2023,Fall,Morning,Email Campaign,High
CUST_RD6I98,PROD_B2N538,TRANS_DH0JF9877,3,26.16,Electronics,23,Asia,0.75,9071.72,12/18/2022,8/1/2023,Summer,Morning,Email Campaign,Medium
CUST_QAI9ZJ,PROD_F7VQ7T,TRANS_DH0JF9878,18,26.95,Home,13,Europe,0.95,9791.4,12/18/2022,5/13/2023,Fall,Afternoon,Loyalty Program,High
CUST_1YOB21,PROD_R0ZU1O,TRANS_DH0JF9879,6,37.27,Home,27,Europe,0.53,736.41,12/18/2022,5/3/2023,Summer,Afternoon,Discount,Medium
CUST_7Z98H4,PROD_GQB8T1,TRANS_DH0JF9880,2,76.21,Sports,32,Asia,0.29,9575.79,12/18/2022,6/22/2023,Fall,Evening,Email Campaign,Low
CUST_WOWSOK,PROD_OQ2B1T,TRANS_DH0JF9881,18,86.54,Electronics,81,North America,0.73,4044.17,12/18/2022,12/31/2023,Winter,Evening,Discount,Medium
CUST_YD8G5Q,PROD_QR4XG0,TRANS_DH0JF9882,13,95.3,Electronics,66,North America,0.29,7533.68,12/18/2022,8/26/2023,Summer,Evening,Loyalty Program,Low
CUST_43W6DU,PROD_8CGUTB,TRANS_DH0JF9883,5,106.75,Electronics,59,Europe,0.79,4226.73,12/18/2022,2/24/2023,Winter,Afternoon,Discount,Medium
CUST_QDC8VA,PROD_D3482Q,TRANS_DH0JF9884,1,121.53,Electronics,29,North America,0.76,4729.16,12/18/2022,1/15/2023,Winter,Evening,Discount,Medium
CUST_Q0YJMF,PROD_GAGJGK,TRANS_DH0JF9885,19,127.03,Electronics,87,South America,0.16,3459.77,12/18/2022,5/8/2023,Spring,Afternoon,Discount,Low
CUST_BNPDOQ,PROD_EXG4QL,TRANS_DH0JF9886,1,130.82,Clothing,53,North America,0.48,5693.96,12/18/2022,3/6/2023,Fall,Afternoon,Email Campaign,Low
CUST_SNVLJ8,PROD_6SQXSD,TRANS_DH0JF9887,16,132.03,Home,50,Europe,0.76,6808.36,12/18/2022,7/10/2023,Fall,Morning,Discount,Medium
CUST_HMTVS4,PROD_OWHWUX,TRANS_DH0JF9888,7,164.42,Home,63,Asia,0.36,5589.62,12/18/2022,11/20/2023,Summer,Evening,Loyalty Program,Low
CUST_IDBCL7,PROD_3A470K,TRANS_DH0JF9889,13,166.92,Home,41,Asia,0.69,9075.39,12/18/2022,12/17/2023,Fall,Afternoon,Discount,Medium
CUST_IK9BEW,PROD_A66MYM,TRANS_DH0JF9890,10,33.59,Sports,62,North America,0.86,6703.16,12/19/2022,7/14/2023,Winter,Afternoon,Loyalty Program,High
CUST_S9SEQA,PROD_MWE0HG,TRANS_DH0JF9891,19,36.73,Electronics,25,Asia,0.11,2006.13,12/19/2022,7/30/2023,Summer,Evening,Email Campaign,Low
CUST_21NH4N,PROD_YCHBQ9,TRANS_DH0JF9892,16,42.54,Electronics,77,Asia,0.35,749.97,12/19/2022,1/4/2023,Summer,Evening,Loyalty Program,Low
CUST_HC03QO,PROD_WXR9SY,TRANS_DH0JF9893,13,116.01,Sports,23,Europe,0.15,9160.86,12/19/2022,3/18/2023,Summer,Evening,Discount,Low
CUST_GSCDL5,PROD_PQNBYE,TRANS_DH0JF9894,6,118.81,Electronics,60,Asia,0.85,4903.46,12/19/2022,5/6/2023,Winter,Afternoon,Email Campaign,High
CUST_DY8I3N,PROD_BBBBA3,TRANS_DH0JF9895,10,125.57,Clothing,49,Europe,0.24,1142.09,12/19/2022,8/17/2023,Winter,Afternoon,Discount,Low
CUST_A58FS5,PROD_OY50N3,TRANS_DH0JF9896,13,164.44,Sports,18,Asia,0.15,8398.24,12/19/2022,2/13/2023,Spring,Morning,Loyalty Program,Low
CUST_9JD2W2,PROD_UA2H6Q,TRANS_DH0JF9897,13,176.29,Sports,53,South America,0.15,6660.16,12/19/2022,2/6/2023,Fall,Evening,Email Campaign,Low
CUST_4Z0Q2F,PROD_7ANAR9,TRANS_DH0JF9898,15,192.41,Sports,61,South America,0.17,3860.81,12/19/2022,7/29/2023,Summer,Evening,Loyalty Program,Low
CUST_6X3JTB,PROD_UIDL3Q,TRANS_DH0JF9899,18,33.25,Clothing,46,South America,0.42,7785.33,12/20/2022,11/19/2023,Spring,Morning,Loyalty Program,Low
CUST_74UXHR,PROD_05T889,TRANS_DH0JF9900,2,45.9,Home,45,Asia,0.22,8146.53,12/20/2022,12/14/2023,Spring,Morning,Email Campaign,Low
CUST_CAD4BU,PROD_RR5KC9,TRANS_DH0JF9901,9,59.6,Sports,76,Asia,0.89,5761.66,12/20/2022,7/13/2023,Fall,Evening,Discount,High
CUST_66XM51,PROD_ADL8OZ,TRANS_DH0JF9902,16,77.39,Sports,54,South America,0.32,7258.79,12/20/2022,2/6/2023,Winter,Evening,Loyalty Program,Low
CUST_45MG9T,PROD_L01JXX,TRANS_DH0JF9903,13,83.57,Sports,45,Europe,0.57,9328.75,12/20/2022,11/12/2023,Fall,Afternoon,Email Campaign,Medium
CUST_3P2346,PROD_U6S92L,TRANS_DH0JF9904,2,126.08,Sports,18,North America,0,1421.84,12/20/2022,5/26/2023,Winter,Morning,Email Campaign,Low
CUST_LEHAO0,PROD_XIR4N6,TRANS_DH0JF9905,14,131.02,Electronics,52,South America,0.68,5599.11,12/20/2022,5/18/2023,Winter,Evening,Discount,Medium
CUST_F01KL8,PROD_I14XH1,TRANS_DH0JF9906,17,152.87,Sports,68,North America,0.5,2351.09,12/20/2022,7/25/2023,Winter,Afternoon,Discount,Medium
CUST_I2QBZ1,PROD_ZFNGUF,TRANS_DH0JF9907,2,160.69,Electronics,72,North America,0.48,716.41,12/20/2022,1/12/2023,Summer,Afternoon,Loyalty Program,Low
CUST_ZUKNJG,PROD_K3M6ER,TRANS_DH0JF9908,6,180.68,Electronics,61,South America,0.13,8896.81,12/20/2022,9/7/2023,Fall,Afternoon,Discount,Low
CUST_WJFJNH,PROD_SEELFR,TRANS_DH0JF9909,7,59.29,Home,28,Asia,0.55,3833.5,12/21/2022,2/4/2023,Winter,Afternoon,Discount,Medium
CUST_NE2GOV,PROD_EDMQ0A,TRANS_DH0JF9910,10,67.46,Electronics,26,Asia,0.21,1248.68,12/21/2022,3/12/2023,Fall,Evening,Email Campaign,Low
CUST_86AULU,PROD_CZVJT2,TRANS_DH0JF9911,9,75.84,Clothing,81,South America,0.14,4800.58,12/21/2022,4/24/2023,Winter,Morning,Email Campaign,Low
CUST_HVO0YE,PROD_QS9RQ3,TRANS_DH0JF9912,15,82.77,Electronics,28,Asia,0.69,4355.39,12/21/2022,1/29/2023,Spring,Morning,Loyalty Program,Medium
CUST_1MVFFQ,PROD_QK6ZTH,TRANS_DH0JF9913,1,123.98,Sports,67,Asia,0.03,5755.81,12/21/2022,5/25/2023,Winter,Afternoon,Discount,Low
CUST_9ZRUVY,PROD_YV4MCZ,TRANS_DH0JF9914,6,126.64,Home,88,Asia,0.95,9297.59,12/21/2022,11/21/2023,Spring,Afternoon,Email Campaign,High
CUST_91XN03,PROD_CUAIQL,TRANS_DH0JF9915,7,132.76,Electronics,57,North America,0.74,2481.47,12/21/2022,10/9/2023,Summer,Morning,Discount,Medium
CUST_AR6S45,PROD_EEG22F,TRANS_DH0JF9916,13,169.3,Clothing,66,South America,0.32,5167.85,12/21/2022,9/20/2023,Summer,Evening,Email Campaign,Low
CUST_UJE4TV,PROD_UMR5GP,TRANS_DH0JF9917,11,172.66,Sports,35,Asia,0.48,1551.01,12/21/2022,4/22/2023,Fall,Morning,Loyalty Program,Low
CUST_9TAD4I,PROD_IEMEM5,TRANS_DH0JF9918,1,178.18,Electronics,52,Asia,0.89,1002.02,12/21/2022,12/23/2023,Spring,Afternoon,Loyalty Program,High
CUST_P3R26Q,PROD_OUVN6U,TRANS_DH0JF9919,15,74.13,Clothing,60,Europe,0.31,6471.85,12/22/2022,6/4/2023,Winter,Morning,Discount,Low
CUST_C5QDB7,PROD_C3GW1A,TRANS_DH0JF9920,10,107.8,Clothing,18,Asia,0.37,9309.84,12/22/2022,1/26/2023,Spring,Evening,Discount,Low
CUST_ODE71A,PROD_IBAGJP,TRANS_DH0JF9921,4,108.76,Sports,47,Europe,0.13,5167.59,12/22/2022,4/2/2023,Winter,Morning,Email Campaign,Low
CUST_27UKXP,PROD_WZEH0G,TRANS_DH0JF9922,11,119.23,Electronics,67,Europe,0.34,9488.15,12/22/2022,9/18/2023,Fall,Morning,Loyalty Program,Low
CUST_JP4XVQ,PROD_5J1T14,TRANS_DH0JF9923,11,148.87,Electronics,48,Asia,0.07,2706.4,12/22/2022,1/21/2023,Spring,Evening,Email Campaign,Low
CUST_KW6FX5,PROD_8P9Q2M,TRANS_DH0JF9924,10,155.92,Home,31,South America,0.26,571.6,12/22/2022,9/1/2023,Fall,Morning,Email Campaign,Low
CUST_P29HZZ,PROD_AA8VGA,TRANS_DH0JF9925,15,188.62,Clothing,58,Asia,0.81,7390.5,12/22/2022,5/15/2023,Summer,Morning,Email Campaign,High
CUST_C0ILRU,PROD_KO1VGQ,TRANS_DH0JF9926,2,190.87,Home,7,Europe,0.61,7988.62,12/22/2022,11/23/2023,Summer,Evening,Email Campaign,Medium
CUST_K7RG4H,PROD_4EPDGN,TRANS_DH0JF9927,2,197.88,Sports,34,Europe,0.16,5734.82,12/22/2022,7/26/2023,Spring,Afternoon,Email Campaign,Low
CUST_7DCQPL,PROD_3D9S92,TRANS_DH0JF9928,3,29.47,Sports,5,Asia,0.35,7652.22,12/23/2022,3/13/2023,Spring,Morning,Discount,Low
CUST_OSKTOO,PROD_Z5FNY3,TRANS_DH0JF9929,15,57.85,Sports,75,Europe,0.66,7243.07,12/23/2022,4/7/2023,Spring,Evening,Discount,Medium
CUST_I0MT85,PROD_SHD8RE,TRANS_DH0JF9930,13,61.71,Clothing,37,Europe,0.6,221.45,12/23/2022,3/25/2023,Fall,Evening,Loyalty Program,Medium
CUST_95J2M8,PROD_SFO6U1,TRANS_DH0JF9931,18,91.65,Sports,22,Asia,0.47,1919.45,12/23/2022,7/25/2023,Winter,Afternoon,Discount,Low
CUST_2SXBEJ,PROD_FQ1FJ7,TRANS_DH0JF9932,14,92.59,Clothing,75,South America,0.53,3741.71,12/23/2022,10/14/2023,Fall,Evening,Email Campaign,Medium
CUST_NSYE7S,PROD_31XHAI,TRANS_DH0JF9933,1,99.54,Electronics,87,Europe,0.88,165.5,12/23/2022,10/28/2023,Winter,Morning,Discount,High
CUST_D5LZT7,PROD_2KI0I5,TRANS_DH0JF9934,17,155.41,Sports,29,North America,0.04,4996.7,12/23/2022,11/22/2023,Fall,Afternoon,Email Campaign,Low
CUST_SE9L79,PROD_0QGS54,TRANS_DH0JF9935,18,155.68,Electronics,11,Europe,0.82,3608.1,12/23/2022,3/18/2023,Winter,Afternoon,Discount,High
CUST_EFFNTF,PROD_VBUOJK,TRANS_DH0JF9936,19,32.18,Sports,61,North America,0.23,2682.46,12/24/2022,2/8/2023,Spring,Afternoon,Loyalty Program,Low
CUST_78ZDJS,PROD_4OIDJD,TRANS_DH0JF9937,2,45.6,Sports,20,South America,0.4,9482,12/24/2022,9/22/2023,Fall,Morning,Loyalty Program,Low
CUST_W6QWP6,PROD_XOWZMH,TRANS_DH0JF9938,14,105.99,Electronics,26,Asia,0.84,7045.74,12/24/2022,12/17/2023,Winter,Morning,Discount,High
CUST_WO1SY7,PROD_7FE4NJ,TRANS_DH0JF9939,13,120.59,Home,43,North America,0.88,1063.31,12/24/2022,10/29/2023,Winter,Afternoon,Loyalty Program,High
CUST_TO570L,PROD_TJWA9N,TRANS_DH0JF9940,14,162.53,Home,15,North America,0.49,5588.48,12/24/2022,11/26/2023,Spring,Morning,Loyalty Program,Low
CUST_JFNNHS,PROD_KQSIJW,TRANS_DH0JF9941,4,163.9,Sports,60,South America,0.98,4236.92,12/24/2022,7/11/2023,Fall,Evening,Loyalty Program,High
CUST_Y1QUU4,PROD_S1GSUF,TRANS_DH0JF9942,7,186.21,Home,11,South America,0.77,2838.25,12/24/2022,10/24/2023,Summer,Evening,Loyalty Program,Medium
CUST_ZRD7SP,PROD_7ODCKN,TRANS_DH0JF9943,14,58.23,Home,69,North America,0.32,1203.91,12/25/2022,9/10/2023,Summer,Evening,Discount,Low
CUST_XUAFJH,PROD_MSEM1O,TRANS_DH0JF9944,12,63.71,Electronics,31,North America,0.52,460.11,12/25/2022,1/13/2023,Winter,Evening,Loyalty Program,Medium
CUST_40WZI5,PROD_2AQXZQ,TRANS_DH0JF9945,13,95.97,Electronics,65,South America,0.79,6633.75,12/25/2022,10/21/2023,Winter,Evening,Loyalty Program,Medium
CUST_ICBRSC,PROD_K1XBN9,TRANS_DH0JF9946,1,145.74,Sports,56,Europe,0.25,1595.1,12/25/2022,1/15/2023,Summer,Morning,Discount,Low
CUST_EGI0XZ,PROD_Y8CKPI,TRANS_DH0JF9947,7,161.37,Electronics,11,Asia,0.67,7819.38,12/25/2022,7/11/2023,Spring,Afternoon,Email Campaign,Medium
CUST_43IANI,PROD_D2R3C0,TRANS_DH0JF9948,19,171.51,Sports,88,North America,0.12,7894.44,12/25/2022,2/27/2023,Fall,Afternoon,Loyalty Program,Low
CUST_UMQ00W,PROD_YGCXWC,TRANS_DH0JF9949,14,57.99,Sports,82,South America,0.89,5745.49,12/26/2022,9/30/2023,Summer,Morning,Loyalty Program,High
CUST_EXY09B,PROD_M1IRBM,TRANS_DH0JF9950,3,58.12,Home,31,South America,0.58,5048.44,12/26/2022,3/26/2023,Winter,Morning,Loyalty Program,Medium
CUST_57OYMH,PROD_GO76XG,TRANS_DH0JF9951,7,62.93,Home,56,Europe,0.51,6434.7,12/26/2022,4/14/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_IMTJAN,PROD_P1TG04,TRANS_DH0JF9952,9,67.62,Clothing,27,Asia,0.73,2366.42,12/26/2022,1/4/2023,Fall,Morning,Discount,Medium
CUST_MEPPHV,PROD_JZHRSA,TRANS_DH0JF9953,15,80.87,Home,28,North America,0.34,6078.39,12/26/2022,11/19/2023,Spring,Morning,Email Campaign,Low
CUST_1JL6IC,PROD_PPJRBT,TRANS_DH0JF9954,16,108.02,Home,32,South America,0.38,5541.26,12/26/2022,4/27/2023,Fall,Afternoon,Discount,Low
CUST_74DDNF,PROD_GX12LB,TRANS_DH0JF9955,18,125.04,Clothing,85,South America,0.83,6787.41,12/26/2022,6/28/2023,Fall,Evening,Loyalty Program,High
CUST_QYMY42,PROD_WYU3V2,TRANS_DH0JF9956,16,29.54,Electronics,45,Asia,0.01,298.69,12/27/2022,10/27/2023,Spring,Evening,Loyalty Program,Low
CUST_BPKQPT,PROD_9CO3W5,TRANS_DH0JF9957,4,48.23,Sports,38,Europe,0.41,9472.68,12/27/2022,10/24/2023,Spring,Evening,Email Campaign,Low
CUST_Y8IHPX,PROD_1JZM8G,TRANS_DH0JF9958,8,66.92,Clothing,87,North America,0.94,8629.07,12/27/2022,7/26/2023,Spring,Afternoon,Loyalty Program,High
CUST_MQEC1D,PROD_6OQSA7,TRANS_DH0JF9959,2,72.18,Clothing,10,North America,0.3,2319.28,12/27/2022,5/27/2023,Summer,Afternoon,Email Campaign,Low
CUST_7TI6JR,PROD_WG8J4O,TRANS_DH0JF9960,7,85.17,Clothing,80,South America,0.24,812.15,12/27/2022,10/5/2023,Spring,Afternoon,Loyalty Program,Low
CUST_ARY0HB,PROD_MZHBQU,TRANS_DH0JF9961,7,109.92,Clothing,7,North America,0.77,205.25,12/27/2022,5/1/2023,Spring,Afternoon,Discount,Medium
CUST_1S2MSA,PROD_EQGGMN,TRANS_DH0JF9962,8,133.59,Electronics,19,North America,0.15,5792.04,12/27/2022,3/9/2023,Winter,Afternoon,Email Campaign,Low
CUST_X6VP4M,PROD_L3FDTC,TRANS_DH0JF9963,19,136.1,Home,36,Europe,0.53,1983.99,12/27/2022,8/30/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_1AFNI1,PROD_HTD98W,TRANS_DH0JF9964,11,153.42,Clothing,22,South America,0.9,9268.13,12/27/2022,11/5/2023,Winter,Afternoon,Email Campaign,High
CUST_WFO3OH,PROD_MYB0PN,TRANS_DH0JF9965,5,175.66,Home,57,North America,0.05,246.52,12/27/2022,6/13/2023,Fall,Evening,Email Campaign,Low
CUST_S6F8DC,PROD_NXINCZ,TRANS_DH0JF9966,2,177.53,Clothing,48,Asia,0.47,567.16,12/27/2022,8/12/2023,Winter,Afternoon,Email Campaign,Low
CUST_USQEXX,PROD_MD9PLR,TRANS_DH0JF9967,6,184.56,Home,87,Asia,0.7,6066.74,12/27/2022,1/24/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_CUK1J5,PROD_V1JUGR,TRANS_DH0JF9968,12,37.06,Clothing,78,South America,0.55,8934.34,12/28/2022,1/13/2023,Winter,Evening,Loyalty Program,Medium
CUST_DQVWDB,PROD_NWDOXE,TRANS_DH0JF9969,10,44.02,Sports,59,North America,0.08,2747.41,12/28/2022,1/27/2023,Fall,Morning,Email Campaign,Low
CUST_M60T9B,PROD_KOQXP1,TRANS_DH0JF9970,18,45.39,Clothing,11,Asia,0.12,5944.78,12/28/2022,5/26/2023,Winter,Evening,Discount,Low
CUST_NWLU1A,PROD_DGK8VK,TRANS_DH0JF9971,18,51.9,Sports,86,South America,0.52,7128.34,12/28/2022,3/15/2023,Spring,Afternoon,Email Campaign,Medium
CUST_XGXAAS,PROD_F28063,TRANS_DH0JF9972,6,52.89,Sports,58,Asia,0.97,5294.12,12/28/2022,2/24/2023,Winter,Evening,Discount,High
